signature,cell_line,contribution,total_fitted,rel_contribution,reference_set,boot_mean,boot_median,boot_lo95,boot_hi95,boot_selected_frac,n_boots,signature_group,n_snv_used,cosmic_source,cosmic_genome,mutationalpatterns_version,fit_method,max_delta,n_boots_requested,bootstrap_input_sha256,subtype,is_hypermutator
SBS1,TOV3133D,0,416.40079453362966,0,full,1.4742556726699014,0,0,22.908398804686797,0.065,200,clock-like (age),411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,TOV3133D,0,416.40079453362966,0,full,0.23929342998156056,0,0,0,0.02,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS3,TOV3133D,0,416.40079453362966,0,full,5.971054469494543,0,0,68.67137694112776,0.09,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7b,TOV3133D,0,416.40079453362966,0,full,10.15586904368637,0,0,44.800164615382414,0.35,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7c,TOV3133D,0,416.40079453362966,0,full,0.841153873977352,0,0,16.473098733586507,0.045,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7d,TOV3133D,0,416.40079453362966,0,full,0.8912344963432103,0,0,16.26423014676735,0.05,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS8,TOV3133D,0,416.40079453362966,0,full,1.0347451437640445,0,0,23.73898785014994,0.04,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10a,TOV3133D,0,416.40079453362966,0,full,0.19104657549117435,0,0,0,0.02,200,POLE proofreading,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10d,TOV3133D,0,416.40079453362966,0,full,0.07900726573532964,0,0,0,0.005,200,POLE proofreading,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS11,TOV3133D,0,416.40079453362966,0,full,1.2939740130285902,0,0,23.452112366496134,0.055,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS13,TOV3133D,0,416.40079453362966,0,full,6.766981224298111,0,0,20.665973492543973,0.43,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS14,TOV3133D,0,416.40079453362966,0,full,1.364474836769309,0,0,19.77556212432753,0.065,200,MMR-d / MSI,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,TOV3133D,0,416.40079453362966,0,full,7.700501315744852,0,0,35.508280987756805,0.285,200,MMR-d / MSI,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS16,TOV3133D,0,416.40079453362966,0,full,2.575794260699051,0,0,26.55738808632364,0.12,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17a,TOV3133D,0,416.40079453362966,0,full,2.5475236043540517,0,0,18.009953696066052,0.175,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS18,TOV3133D,0,416.40079453362966,0,full,4.5602943592393705,0,0,45.248459127750614,0.135,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS20,TOV3133D,0,416.40079453362966,0,full,1.962303464926206,0,0,23.46710014692735,0.085,200,MMR-d / MSI,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS21,TOV3133D,0,416.40079453362966,0,full,0.07081942178495468,0,0,0,0.005,200,MMR-d / MSI,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS23,TOV3133D,0,416.40079453362966,0,full,6.164348340792508,0,0,41.98696260853292,0.215,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS25,TOV3133D,0,416.40079453362966,0,full,0.6354509512283358,0,0,0,0.02,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS26,TOV3133D,0,416.40079453362966,0,full,2.046943614852612,0,0,28.637361699162216,0.075,200,MMR-d / MSI,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS29,TOV3133D,0,416.40079453362966,0,full,15.856490915647903,0,0,86.13779615034343,0.335,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS30,TOV3133D,0,416.40079453362966,0,full,1.0261953829822963,0,0,22.543764622775093,0.04,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS35,TOV3133D,0,416.40079453362966,0,full,6.068743985438967,0,0,47.46825783863736,0.185,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS36,TOV3133D,0,416.40079453362966,0,full,0.3285834675231654,0,0,0,0.015,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS38,TOV3133D,0,416.40079453362966,0,full,1.01285559352001,0,0,17.707741672905538,0.06,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS40,TOV3133D,0,416.40079453362966,0,full,1.8470607746640288,0,0,0,0.02,200,clock-like (age),411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS42,TOV3133D,0,416.40079453362966,0,full,1.1396883110887224,0,0,25.545574948983095,0.03,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS44,TOV3133D,0,416.40079453362966,0,full,0.40048334660377993,0,0,0,0.015,200,MMR-d / MSI,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS84,TOV3133D,0,416.40079453362966,0,full,1.0237363384871363,0,0,17.61658278735546,0.055,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS86,TOV3133D,0,416.40079453362966,0,full,0.2277841826584516,0,0,0,0.01,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS88,TOV3133D,0,416.40079453362966,0,full,2.6919162675487276,0,0,27.92603884437549,0.11,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS91,TOV3133D,0,416.40079453362966,0,full,0.8490941736836082,0,0,14.48072185540168,0.06,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS94,TOV3133D,0,416.40079453362966,0,full,2.3460498486871555,0,0,53.34601384504949,0.045,200,other,411,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,TOV3133G,179.82975396761324,429.88861612764333,0.4183170877784255,full,110.15641045733253,117.40933215013048,0,219.5652673121843,0.84,200,clock-like (age),430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS24,TOV3133G,54.355842034268015,429.88861612764333,0.12644168743963338,full,47.20564262771103,50.04428028961947,0,102.07572478776603,0.825,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS4,TOV3133G,39.69038070760134,429.88861612764333,0.09232712665230568,full,22.81320425464905,0,0,81.03832052323592,0.445,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS35,TOV3133G,38.81753111512907,429.88861612764333,0.09029671793775366,full,31.31492171811688,34.57120048240883,0,75.40018511275716,0.695,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS39,TOV3133G,37.625922774366494,429.88861612764333,0.08752481773835699,full,26.24369202125096,25.16795054613283,0,78.36287968400254,0.585,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS87,TOV3133G,33.71519570569967,429.88861612764333,0.07842774719042314,full,44.58283817190544,46.01085242388116,0,85.9018523906965,0.885,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,TOV3133G,27.609533025120776,429.88861612764333,0.06422485264630245,full,12.80202669846757,0,0,43.662989753290994,0.47,200,clock-like (age),430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7b,TOV3133G,18.244456797844727,429.88861612764333,0.04243996261679921,full,11.930266982450512,0,0,46.155673030123,0.425,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,TOV3133G,0,429.88861612764333,0,full,0.4109426822967657,0,0,9.220454778383266,0.04,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS3,TOV3133G,0,429.88861612764333,0,full,4.597892846457409,0,0,69.82790555004114,0.07,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS6,TOV3133G,0,429.88861612764333,0,full,14.340364277608062,0,0,60.26268424678198,0.4,200,MMR-d / MSI,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7a,TOV3133G,0,429.88861612764333,0,full,3.740175075068211,0,0,29.69455225980241,0.17,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7d,TOV3133G,0,429.88861612764333,0,full,1.0097984059762957,0,0,17.820509197544123,0.055,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS8,TOV3133G,0,429.88861612764333,0,full,5.073713407300851,0,0,47.63375927957286,0.135,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10a,TOV3133G,0,429.88861612764333,0,full,0.6774421101078353,0,0,10.095328564754556,0.065,200,POLE proofreading,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10b,TOV3133G,0,429.88861612764333,0,full,1.2377008600552757,0,0,15.117473062522286,0.08,200,POLE proofreading,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS11,TOV3133G,0,429.88861612764333,0,full,0.7852622569003366,0,0,17.749441954667663,0.03,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS12,TOV3133G,0,429.88861612764333,0,full,3.426348239127114,0,0,38.728643263527374,0.105,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS13,TOV3133G,0,429.88861612764333,0,full,4.245362426477051,0,0,21.12190788911328,0.275,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS14,TOV3133G,0,429.88861612764333,0,full,0.17254393355508904,0,0,0,0.01,200,MMR-d / MSI,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,TOV3133G,0,429.88861612764333,0,full,6.768286128424424,0,0,41.99398900779278,0.23,200,MMR-d / MSI,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS16,TOV3133G,0,429.88861612764333,0,full,3.108818464552365,0,0,28.124690080987353,0.135,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17a,TOV3133G,0,429.88861612764333,0,full,1.146655117387821,0,0,13.988127985095634,0.09,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS20,TOV3133G,0,429.88861612764333,0,full,0.40516964271437766,0,0,0,0.015,200,MMR-d / MSI,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS22,TOV3133G,0,429.88861612764333,0,full,0.2745744744781696,0,0,0,0.02,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS23,TOV3133G,0,429.88861612764333,0,full,0.22946269549730824,0,0,0,0.01,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS25,TOV3133G,0,429.88861612764333,0,full,5.128074301289717,0,0,40.411542402988104,0.145,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS26,TOV3133G,0,429.88861612764333,0,full,10.331377815438485,0,0,48.84021651009753,0.33,200,MMR-d / MSI,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS29,TOV3133G,0,429.88861612764333,0,full,10.974417085930453,0,0,63.94674385040739,0.24,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS30,TOV3133G,0,429.88861612764333,0,full,5.315226754836119,0,0,37.095471212003496,0.19,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS31,TOV3133G,0,429.88861612764333,0,full,5.24826878710121,0,0,47.4226215393326,0.165,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS32,TOV3133G,0,429.88861612764333,0,full,0.5587082212656634,0,0,15.81133542159913,0.03,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS33,TOV3133G,0,429.88861612764333,0,full,1.1844989824800525,0,0,17.29960197893459,0.07,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS34,TOV3133G,0,429.88861612764333,0,full,0.06435663374061305,0,0,0,0.005,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS38,TOV3133G,0,429.88861612764333,0,full,2.474757178866594,0,0,23.833776960556815,0.13,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS40,TOV3133G,0,429.88861612764333,0,full,1.367530244900142,0,0,0,0.015,200,clock-like (age),430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS42,TOV3133G,0,429.88861612764333,0,full,0.2249692612142322,0,0,0,0.005,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS44,TOV3133G,0,429.88861612764333,0,full,0.08533895735797148,0,0,0,0.005,200,MMR-d / MSI,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS84,TOV3133G,0,429.88861612764333,0,full,0.5898954863445957,0,0,11.243734288656851,0.03,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS86,TOV3133G,0,429.88861612764333,0,full,5.816582614114111,0,0,35.63045509039607,0.22,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS88,TOV3133G,0,429.88861612764333,0,full,0.17608187060183303,0,0,0,0.015,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS89,TOV3133G,0,429.88861612764333,0,full,18.679830409507144,0,0,86.74413809468591,0.41,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS91,TOV3133G,0,429.88861612764333,0,full,1.5952048865209476,0,0,13.789919255192892,0.12,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS92,TOV3133G,0,429.88861612764333,0,full,0.8376774537003405,0,0,0,0.015,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS94,TOV3133G,0,429.88861612764333,0,full,0.6729354000984555,0,0,0,0.01,200,other,430,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,TOV3392D,90.68496997321779,419.9464782250353,0.21594411353682727,full,29.082303558859444,0,0,137.4770269141724,0.3,200,clock-like (age),427,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,FALSE
SBS87,TOV3392D,64.04196510927098,419.9464782250353,0.1525003028480049,full,49.93424417907397,51.42836373250907,0,84.31373364228843,0.92,200,other,427,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,FALSE
SBS29,TOV3392D,60.008551556290534,419.9464782250353,0.142895713305956,full,63.61080065513639,63.74924288814159,30.692884796918303,99.3391879602232,0.985,200,other,427,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,FALSE
SBS15,TOV3392D,52.19899949355889,419.9464782250353,0.12429917191873004,full,37.91214376282203,42.896514986605126,0,74.78260486533775,0.805,200,MMR-d / MSI,427,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,FALSE
SBS30,TOV3392D,36.49581774428767,419.9464782250353,0.08690587881232517,full,41.02494495580214,45.22342133608488,0,85.2668029815961,0.81,200,other,427,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,CC,FALSE
