signature,boot_mean,boot_median,boot_lo95,boot_hi95,boot_selected_frac,n_boots,cell_line,reference_set,bootstrap_seed,cache_max_delta,cache_sha256,cache_n_ref_full,cache_n_ref_restricted,cosmic_source,mutationalpatterns_version
SBS7d,1.0097984059762957,0,0,17.820509197544123,0.055,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,5.073713407300851,0,0,47.63375927957286,0.135,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS84,0.5898954863445957,0,0,11.243734288656853,0.03,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS85,0,0,0,0,0,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS86,5.816582614114111,0,0,35.63045509039607,0.22,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS87,44.582838171905436,46.01085242388116,0,85.9018523906965,0.885,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS88,0.17608187060183303,0,0,0,0.015,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS89,18.679830409507144,0,0,86.74413809468591,0.41,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS9,0,0,0,0,0,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS90,0,0,0,0,0,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS91,1.5952048865209476,0,0,13.789919255192892,0.12,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS92,0.8376774537003405,0,0,0,0.015,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS93,0,0,0,0,0,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS94,0.6729354000984555,0,0,0,0.01,200,TOV3133G,full,252671929,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,29.26812661977528,30.24813831445207,0,52.7737961887672,0.89,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0.029997661454079984,0,0,0,0.005,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,4.0837246561969565,0,0,20.894942136601053,0.3,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS11,0.20628852179901808,0,0,0,0.01,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS12,2.507488855745249,0,0,32.47646567142488,0.095,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0.3362907391416922,0,0,10.071514287096663,0.03,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,15.415187359196818,15.111395032977251,0,47.91657855614032,0.575,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS16,5.298996061295739,0,0,30.483891279791,0.27,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,4.980739875234442,0,0,17.94824482694052,0.39,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,0.1259551509452867,0,0,0,0.005,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS19,3.2862241714764218,0,0,24.522612170290326,0.175,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,3.605095149248347,0,0,14.277459604445003,0.35,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0.27165885388508354,0,0,0,0.02,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS22,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS23,0.6222035976269391,0,0,12.098721871097403,0.04,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS24,83.32409025264755,84.43434470382667,37.470471175521084,124.6355349529973,0.995,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS25,0.09844653597406158,0,0,0,0.005,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,31.39730784884245,34.30648435835403,0,58.67077445664385,0.865,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS29,2.50402803943,0,0,27.99905619182077,0.1,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,1.0176257905453903,0,0,0,0.02,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS30,5.876852433215016,0,0,33.3269033264283,0.275,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS31,19.091756014723202,20.709921406490324,0,52.47468142837031,0.635,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS32,8.25673078694314,0,0,38.55312379342464,0.36,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS33,0.20398519042993826,0,0,0,0.02,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS34,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS35,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS36,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS37,0.3067023031243395,0,0,0,0.015,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS38,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS39,27.427660431892694,30.08599319163902,0,55.30282476991498,0.8,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS4,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS41,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS42,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,12.645924730169252,0,0,124.05212914735118,0.15,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,3.625679007879079,0,0,34.71102627325022,0.12,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7a,0.277590884925799,0,0,0,0.02,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7b,2.0612060317500926,0,0,22.984207021467622,0.11,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7c,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7d,3.637015931163598,0,0,19.822038120621237,0.245,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,0.3027977102881011,0,0,0,0.015,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS84,0.03579148440847675,0,0,0,0.005,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS85,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS86,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS87,17.604756769763416,13.898708031230502,0,66.77902863846423,0.555,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS88,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS89,8.640784021910028,0,0,45.328481624750665,0.33,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS9,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS90,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS91,0.042678300909095766,0,0,0,0.005,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS92,6.04024701394539,0,0,56.38728101382061,0.13,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS93,0,0,0,0,0,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS94,0.4139408106285495,0,0,0,0.015,200,OV3331,full,115302752,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS1,18.691623746268576,0,0,63.62917826164274,0.465,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10a,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10b,5.995959834589435,0,0,30.270770494613483,0.275,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10c,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS10d,0.15157135777165096,0,0,0,0.005,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS11,0.13125779160122056,0,0,0,0.005,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS12,2.990196067978071,0,0,50.62874415983434,0.06,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS13,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS14,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS15,11.34286830278655,0,0,72.59110339401599,0.235,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS16,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17a,1.33181175847149,0,0,18.09497133306844,0.07,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS17b,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS18,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS19,0.3854660952652673,0,0,0,0.015,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS2,0.929483010336875,0,0,15.108773865329146,0.06,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS20,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS21,0.11673194830292216,0,0,0,0.005,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS22,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS23,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS24,71.36319506285116,78.36422761582575,0,129.19296114220458,0.84,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS25,1.3236464971380852,0,0,25.856247286455496,0.035,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS26,24.151295350417644,0,0,89.2780345361369,0.42,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS28,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS29,25.55654034381003,0,0,97.65798894397753,0.425,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS3,11.148687850636632,0,0,119.506777222829,0.125,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS30,22.465480140093014,0,0,78.17175390296839,0.475,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS31,10.45563192882328,0,0,63.04631844940771,0.26,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS32,2.4391484335659426,0,0,35.751387847748795,0.07,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS33,6.181670082297715,0,0,31.94432652677291,0.27,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS34,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS35,0.5493277516709131,0,0,0,0.015,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS36,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS37,3.4344537055035897,0,0,43.90722833459077,0.085,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS38,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS39,48.905366127274064,56.02796746053891,0,122.90695649659573,0.685,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS4,1.4125733542643317,0,0,31.6431391562138,0.035,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS40,2.222963771382967,0,0,1.398353661980994,0.025,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS41,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS42,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS44,2.291209630316052,0,0,37.50144876674902,0.055,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS5,141.18397441690308,154.07059170295403,0,315.8968433892609,0.82,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS6,51.17954968323317,52.09260664275681,0,127.24821704502168,0.73,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7a,0.2659000938375601,0,0,0,0.01,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7b,13.784024773303805,0,0,60.54863056785051,0.345,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7c,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS7d,0.31125612970154937,0,0,0,0.015,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS8,2.473076684235855,0,0,43.523653663053686,0.055,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS84,0.21378903646229938,0,0,0,0.01,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS85,0.39481145107185434,0,0,0,0.02,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS86,3.922326131962647,0,0,41.800084939470544,0.125,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS87,33.72235811466128,36.42308382828392,0,88.50075352679174,0.645,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS88,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS89,28.12084080920893,0,0,97.52857439132924,0.475,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS9,4.8629327755201475,0,0,44.71877025901864,0.13,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS90,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS91,0.6961467600725394,0,0,16.482340478704934,0.04,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
SBS92,0,0,0,0,0,200,OV90,full,145069200,0.004,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,60,22,COSMIC_v3.2,3.18.0
