"cell_line","substrate","reference","signature","bootstrap_count_correlation_with_sbs3"
"OV90","baseline","target_full","SBS15",-0.0874986078647646
"OV90","baseline","target_full","SBS16",0.237601381276521
"OV90","baseline","target_full","SBS17a",-0.0300786446269443
"OV90","baseline","target_full","SBS17b",-0.0151134270730973
"OV90","baseline","target_full","SBS18",
"OV90","baseline","target_full","SBS19",-0.0261847904961716
"OV90","baseline","target_full","SBS20",
"OV90","baseline","target_full","SBS21",-0.0151134270730975
"OV90","baseline","target_full","SBS22",
"OV90","baseline","target_full","SBS23",
"OV90","baseline","target_full","SBS24",0.15304750935938
"OV90","baseline","target_full","SBS25",-0.0413441241889465
"OV90","baseline","target_full","SBS26",-0.011436621440108
"OV90","baseline","target_full","SBS28",
"OV90","baseline","target_full","SBS29",-0.121504852617426
"OV90","baseline","target_full","SBS30",0.0244567048939028
"OV90","baseline","target_full","SBS31",-0.0838565350012415
"OV90","baseline","target_full","SBS32",-0.00064001633175691
"OV90","baseline","target_full","SBS33",-0.0584921383193843
"OV90","baseline","target_full","SBS34",-0.021272607683524
"OV90","baseline","target_full","SBS35",-0.020435402000221
"OV90","baseline","target_full","SBS36",
"OV90","baseline","target_full","SBS37",0.144344010245697
"OV90","baseline","target_full","SBS38",-0.0151134270730973
"OV90","baseline","target_full","SBS39",-0.143715462199066
"OV90","baseline","target_full","SBS40",-0.0920436282606309
"OV90","baseline","target_full","SBS41",-0.0214261856226724
"OV90","baseline","target_full","SBS42",
"OV90","baseline","target_full","SBS44",-0.0106693156178633
"OV90","baseline","target_full","SBS84",-0.0405538063908419
"OV90","baseline","target_full","SBS85",-0.0561681223837754
"OV90","baseline","target_full","SBS86",-0.0888602580062218
"OV90","baseline","target_full","SBS87",-0.053287960772449
"OV90","baseline","target_full","SBS88",0.145657441410128
"OV90","baseline","target_full","SBS89",-0.0664402999898605
"OV90","baseline","target_full","SBS90",
"OV90","baseline","target_full","SBS91",-0.0151134270730973
"OV90","baseline","target_full","SBS92",-0.019194717156707
"OV90","baseline","target_full","SBS93",-0.0203438241028116
"OV90","baseline","target_full","SBS94",0.0656336805387618
"TOV81D","baseline","target_full","SBS1",0.0752668494842452
"TOV81D","baseline","target_full","SBS2",0.017873144632067
"TOV81D","baseline","target_full","SBS3",1
"TOV81D","baseline","target_full","SBS4",-0.0638428742605029
"TOV81D","baseline","target_full","SBS5",-0.145788367661541
"TOV81D","baseline","target_full","SBS6",0.0300845960932876
"TOV81D","baseline","target_full","SBS7a",0.0165709558753668
"TOV81D","baseline","target_full","SBS7b",-0.0220766727274697
"TOV81D","baseline","target_full","SBS7c",
"TOV81D","baseline","target_full","SBS7d",-0.0296158052356163
"TOV81D","baseline","target_full","SBS8",-0.0956224327432293
"TOV81D","baseline","target_full","SBS9",-0.0220766727274697
"TOV81D","baseline","target_full","SBS10a",0.061776629385709
"TOV81D","baseline","target_full","SBS10b",0.0402001906647541
"TOV81D","baseline","target_full","SBS10c",
"TOV81D","baseline","target_full","SBS10d",
"TOV81D","baseline","target_full","SBS11",
"TOV81D","baseline","target_full","SBS12",0.121426983282591
"TOV81D","baseline","target_full","SBS13",
"TOV81D","baseline","target_full","SBS14",0.00119918891733775
"TOV81D","baseline","target_full","SBS15",-0.0310135514270524
"TOV81D","baseline","target_full","SBS16",-0.0093769010010606
"TOV81D","baseline","target_full","SBS17a",
"TOV81D","baseline","target_full","SBS17b",
"TOV81D","baseline","target_full","SBS18",0.119170166449779
"TOV81D","baseline","target_full","SBS19",-0.0180196167516523
"TOV81D","baseline","target_full","SBS20",-0.0458709726685238
"TOV81D","baseline","target_full","SBS21",-0.0409549556885928
"TOV81D","baseline","target_full","SBS22",-0.0220766727274697
"TOV81D","baseline","target_full","SBS23",
"TOV81D","baseline","target_full","SBS24",-0.0149670121941918
"TOV81D","baseline","target_full","SBS25",-0.0498844714997733
"TOV81D","baseline","target_full","SBS26",0.0885652813681537
"TOV81D","baseline","target_full","SBS28",-0.0220766727274697
"TOV81D","baseline","target_full","SBS29",0.0317122869362832
"TOV81D","baseline","target_full","SBS30",-0.00880203809961353
"TOV81D","baseline","target_full","SBS31",
"TOV81D","baseline","target_full","SBS32",0.0287887777372129
"TOV81D","baseline","target_full","SBS33",-0.0674072297593714
"TOV81D","baseline","target_full","SBS34",
"TOV81D","baseline","target_full","SBS35",
"TOV81D","baseline","target_full","SBS36",
"TOV81D","baseline","target_full","SBS37",-0.0457184504440511
"TOV81D","baseline","target_full","SBS38",
"TOV81D","baseline","target_full","SBS39",0.0205539181838251
"TOV81D","baseline","target_full","SBS40",-0.098336588067043
"TOV81D","baseline","target_full","SBS41",-0.0346610259929559
"TOV81D","baseline","target_full","SBS42",-0.0687011080031138
"TOV81D","baseline","target_full","SBS44",-0.00419016887383738
"TOV81D","baseline","target_full","SBS84",0.00590622727923844
"TOV81D","baseline","target_full","SBS85",0.00704039819183672
"TOV81D","baseline","target_full","SBS86",-0.10887485993913
"TOV81D","baseline","target_full","SBS87",0.0390602068488812
"TOV81D","baseline","target_full","SBS88",0.0227420438199751
"TOV81D","baseline","target_full","SBS89",-0.260310361320514
"TOV81D","baseline","target_full","SBS90",
"TOV81D","baseline","target_full","SBS91",-0.0497134857268275
"TOV81D","baseline","target_full","SBS92",-0.0287148837520241
"TOV81D","baseline","target_full","SBS93",-0.0678833770917642
"TOV81D","baseline","target_full","SBS94",
"TOV21G","baseline","target_full","SBS1",
"TOV21G","baseline","target_full","SBS2",
"TOV21G","baseline","target_full","SBS3",
"TOV21G","baseline","target_full","SBS4",
"TOV21G","baseline","target_full","SBS5",
"TOV21G","baseline","target_full","SBS6",
"TOV21G","baseline","target_full","SBS7a",
"TOV21G","baseline","target_full","SBS7b",
"TOV21G","baseline","target_full","SBS7c",
"TOV21G","baseline","target_full","SBS7d",
"TOV21G","baseline","target_full","SBS8",
"TOV21G","baseline","target_full","SBS9",
"TOV21G","baseline","target_full","SBS10a",
"TOV21G","baseline","target_full","SBS10b",
"TOV21G","baseline","target_full","SBS10c",
"TOV21G","baseline","target_full","SBS10d",
"TOV21G","baseline","target_full","SBS11",
"TOV21G","baseline","target_full","SBS12",
"TOV21G","baseline","target_full","SBS13",
"TOV21G","baseline","target_full","SBS14",
"TOV21G","baseline","target_full","SBS15",
"TOV21G","baseline","target_full","SBS16",
"TOV21G","baseline","target_full","SBS17a",
"TOV21G","baseline","target_full","SBS17b",
"TOV21G","baseline","target_full","SBS18",
"TOV21G","baseline","target_full","SBS19",
"TOV21G","baseline","target_full","SBS20",
"TOV21G","baseline","target_full","SBS21",
"TOV21G","baseline","target_full","SBS22",
"TOV21G","baseline","target_full","SBS23",
"TOV21G","baseline","target_full","SBS24",
"TOV21G","baseline","target_full","SBS25",
"TOV21G","baseline","target_full","SBS26",
"TOV21G","baseline","target_full","SBS28",
"TOV21G","baseline","target_full","SBS29",
"TOV21G","baseline","target_full","SBS30",
"TOV21G","baseline","target_full","SBS31",
"TOV21G","baseline","target_full","SBS32",
"TOV21G","baseline","target_full","SBS33",
"TOV21G","baseline","target_full","SBS34",
"TOV21G","baseline","target_full","SBS35",
"TOV21G","baseline","target_full","SBS36",
"TOV21G","baseline","target_full","SBS37",
"TOV21G","baseline","target_full","SBS38",
"TOV21G","baseline","target_full","SBS39",
"TOV21G","baseline","target_full","SBS40",
"TOV21G","baseline","target_full","SBS41",
"TOV21G","baseline","target_full","SBS42",
"TOV21G","baseline","target_full","SBS44",
"TOV21G","baseline","target_full","SBS84",
"TOV21G","baseline","target_full","SBS85",
"TOV21G","baseline","target_full","SBS86",
"TOV21G","baseline","target_full","SBS87",
"TOV21G","baseline","target_full","SBS88",
"TOV21G","baseline","target_full","SBS89",
"TOV21G","baseline","target_full","SBS90",
"TOV21G","baseline","target_full","SBS91",
"TOV21G","baseline","target_full","SBS92",
"TOV21G","baseline","target_full","SBS93",
"TOV21G","baseline","target_full","SBS94",
"TOV3392D","baseline","target_full","SBS1",-0.0153019772031191
"TOV3392D","baseline","target_full","SBS2",0.108388368768064
"TOV3392D","baseline","target_full","SBS3",1
"TOV3392D","baseline","target_full","SBS4",-0.00977996861861752
"TOV3392D","baseline","target_full","SBS5",-0.043504011905511
"TOV3392D","baseline","target_full","SBS6",-0.0146547708682861
"TOV3392D","baseline","target_full","SBS7a",-0.00697745465224682
"TOV3392D","baseline","target_full","SBS7b",0.0664569415320238
"TOV3392D","baseline","target_full","SBS7c",
"TOV3392D","baseline","target_full","SBS7d",0.124708124823722
"TOV3392D","baseline","target_full","SBS8",-0.0467172088929922
"TOV3392D","baseline","target_full","SBS9",
"TOV3392D","baseline","target_full","SBS10a",-0.0246187723766584
"TOV3392D","baseline","target_full","SBS10b",-0.0269000181759737
"TOV3392D","baseline","target_full","SBS10c",
"TOV3392D","baseline","target_full","SBS10d",
"TOV3392D","baseline","target_full","SBS11",-0.00697745465224684
"TOV3392D","baseline","target_full","SBS12",0.0146248152551327
"TOV3392D","baseline","target_full","SBS13",0.0868715840225946
"TOV3392D","baseline","target_full","SBS14",0.0932957367304118
"TOV3392D","baseline","target_full","SBS15",-0.03121453449096
"TOV3392D","baseline","target_full","SBS16",0.0795753158669575
"TOV3392D","baseline","target_full","SBS17a",-0.0172571421984125
"TOV3392D","baseline","target_full","SBS17b",
"TOV3392D","baseline","target_full","SBS18",-0.0890265811242207
"TOV3392D","baseline","target_full","SBS19",0.123014197367014
"TOV3392D","baseline","target_full","SBS20",-0.0139147721167034
"TOV3392D","baseline","target_full","SBS21",
"TOV3392D","baseline","target_full","SBS22",-0.011892364655824
"TOV3392D","baseline","target_full","SBS23",-0.00989145041679358
"TOV3392D","baseline","target_full","SBS24",0.0876108388995957
"TOV3392D","baseline","target_full","SBS25",0.124666447459609
"TOV3392D","baseline","target_full","SBS26",-0.0502434274282825
"TOV3392D","baseline","target_full","SBS28",0.0690484734139933
"TOV3392D","baseline","target_full","SBS29",-0.00677239545406077
"TOV3392D","baseline","target_full","SBS30",-0.00644260707544363
"TOV3392D","baseline","target_full","SBS31",-0.0128485023648871
"TOV3392D","baseline","target_full","SBS32",0.0613391015999737
"TOV3392D","baseline","target_full","SBS33",0.0400489541470358
"TOV3392D","baseline","target_full","SBS34",
"TOV3392D","baseline","target_full","SBS35",
"TOV3392D","baseline","target_full","SBS36",
"TOV3392D","baseline","target_full","SBS37",0.00368050850097715
"TOV3392D","baseline","target_full","SBS38",0.54747699230934
"TOV3392D","baseline","target_full","SBS39",-0.0969417902498415
"TOV3392D","baseline","target_full","SBS40",-0.0361896489893529
"TOV3392D","baseline","target_full","SBS41",-0.00697745465224683
"TOV3392D","baseline","target_full","SBS42",-0.00953041914786252
"TOV3392D","baseline","target_full","SBS44",-0.046089723902708
"TOV3392D","baseline","target_full","SBS84",-0.0183472392328808
"TOV3392D","baseline","target_full","SBS85",0.0121589104568577
"TOV3392D","baseline","target_full","SBS86",
"TOV3392D","baseline","target_full","SBS87",0.0108796761157672
"TOV3392D","baseline","target_full","SBS88",-0.0435594416452037
"TOV3392D","baseline","target_full","SBS89",-0.077214963792964
"TOV3392D","baseline","target_full","SBS90",
"TOV3392D","baseline","target_full","SBS91",-0.00697745465224682
"TOV3392D","baseline","target_full","SBS92",-0.0247155915980463
"TOV3392D","baseline","target_full","SBS93",-0.00989135778471465
"TOV3392D","baseline","target_full","SBS94",
"TOV112D","baseline","target_full","SBS1",
"TOV112D","baseline","target_full","SBS2",
"TOV112D","baseline","target_full","SBS3",
"TOV112D","baseline","target_full","SBS4",
"TOV112D","baseline","target_full","SBS5",
"TOV112D","baseline","target_full","SBS6",
"TOV112D","baseline","target_full","SBS7a",
"TOV112D","baseline","target_full","SBS7b",
"TOV112D","baseline","target_full","SBS7c",
"TOV112D","baseline","target_full","SBS7d",
"TOV112D","baseline","target_full","SBS8",
"TOV112D","baseline","target_full","SBS9",
"TOV112D","baseline","target_full","SBS10a",
"TOV112D","baseline","target_full","SBS10b",
"TOV112D","baseline","target_full","SBS10c",
"TOV112D","baseline","target_full","SBS10d",
"TOV112D","baseline","target_full","SBS11",
"TOV112D","baseline","target_full","SBS12",
"TOV112D","baseline","target_full","SBS13",
"TOV112D","baseline","target_full","SBS14",
"TOV112D","baseline","target_full","SBS15",
"TOV112D","baseline","target_full","SBS16",
"TOV112D","baseline","target_full","SBS17a",
"TOV112D","baseline","target_full","SBS17b",
"TOV112D","baseline","target_full","SBS18",
"TOV112D","baseline","target_full","SBS19",
"TOV112D","baseline","target_full","SBS20",
"TOV112D","baseline","target_full","SBS21",
"TOV112D","baseline","target_full","SBS22",
"TOV112D","baseline","target_full","SBS23",
"TOV112D","baseline","target_full","SBS24",
"TOV112D","baseline","target_full","SBS25",
"TOV112D","baseline","target_full","SBS26",
"TOV112D","baseline","target_full","SBS28",
"TOV112D","baseline","target_full","SBS29",
"TOV112D","baseline","target_full","SBS30",
"TOV112D","baseline","target_full","SBS31",
"TOV112D","baseline","target_full","SBS32",
"TOV112D","baseline","target_full","SBS33",
"TOV112D","baseline","target_full","SBS34",
"TOV112D","baseline","target_full","SBS35",
"TOV112D","baseline","target_full","SBS36",
"TOV112D","baseline","target_full","SBS37",
"TOV112D","baseline","target_full","SBS38",
"TOV112D","baseline","target_full","SBS39",
"TOV112D","baseline","target_full","SBS40",
"TOV112D","baseline","target_full","SBS41",
"TOV112D","baseline","target_full","SBS42",
"TOV112D","baseline","target_full","SBS44",
"TOV112D","baseline","target_full","SBS84",
"TOV112D","baseline","target_full","SBS85",
"TOV112D","baseline","target_full","SBS86",
"TOV112D","baseline","target_full","SBS87",
"TOV112D","baseline","target_full","SBS88",
"TOV112D","baseline","target_full","SBS89",
"TOV112D","baseline","target_full","SBS90",
"TOV112D","baseline","target_full","SBS91",
"TOV112D","baseline","target_full","SBS92",
"TOV112D","baseline","target_full","SBS93",
"TOV112D","baseline","target_full","SBS94",
"TOV2414","baseline","target_full","SBS1",-0.106240443769877
"TOV2414","baseline","target_full","SBS2",0.0390327722060494
"TOV2414","baseline","target_full","SBS3",1
"TOV2414","baseline","target_full","SBS4",-0.0426136687501477
"TOV2414","baseline","target_full","SBS5",0.0271693439919318
"TOV2414","baseline","target_full","SBS6",-0.0286116498220894
"TOV2414","baseline","target_full","SBS7a",0.0679453438600495
"TOV2414","baseline","target_full","SBS7b",-0.0250967579734548
"TOV2414","baseline","target_full","SBS7c",
"TOV2414","baseline","target_full","SBS7d",
"TOV2414","baseline","target_full","SBS8",-0.0141751229293566
"TOV2414","baseline","target_full","SBS9",-0.0113961047809014
"TOV2414","baseline","target_full","SBS10a",-0.00996143238655739
"TOV2414","baseline","target_full","SBS10b",-0.0334409079036886
"TOV2414","baseline","target_full","SBS10c",
"TOV2414","baseline","target_full","SBS10d",-0.00705685606435765
"TOV2414","baseline","target_full","SBS11",-0.0361492565959914
"TOV2414","baseline","target_full","SBS12",-0.0491064107326394
"TOV2414","baseline","target_full","SBS13",
"TOV2414","baseline","target_full","SBS14",0.0241026362985056
"TOV2414","baseline","target_full","SBS15",-0.0198586993822417
"TOV2414","baseline","target_full","SBS16",-0.0051048014643513
"TOV2414","baseline","target_full","SBS17a",-0.00992649508128783
"TOV2414","baseline","target_full","SBS17b",
"TOV2414","baseline","target_full","SBS18",-0.0056982233275563
"TOV2414","baseline","target_full","SBS19",-0.0286897036984135
"TOV2414","baseline","target_full","SBS20",-0.0234354398306093
"TOV2414","baseline","target_full","SBS21",
"TOV2414","baseline","target_full","SBS22",
"TOV2414","baseline","target_full","SBS23",-0.0210965712931729
