"cell_line","substrate","reference","replicate","sbs3_count","total_fitted","sbs3_fraction"
"OV2085","baseline","genome_full",29,0,466.953130916992,0
"OV2085","baseline","genome_full",30,0,449.200877629405,0
"OV2085","baseline","genome_full",31,0,478.263642528965,0
"OV2085","baseline","genome_full",32,0,473.69192889799,0
"OV2085","baseline","genome_full",33,150.706162774874,474.750610781674,0.317442799129288
"OV2085","baseline","genome_full",34,158.100214350334,481.992780127126,0.3280136567785
"OV2085","baseline","genome_full",35,0,466.534322452007,0
"OV2085","baseline","genome_full",36,0,468.808304359082,0
"OV2085","baseline","genome_full",37,0,458.765517840621,0
"OV2085","baseline","genome_full",38,0,479.740457337885,0
"OV2085","baseline","genome_full",39,0,473.318208623575,0
"OV2085","baseline","genome_full",40,0,461.548442293692,0
"OV2085","baseline","genome_full",41,0,472.770043327603,0
"OV2085","baseline","genome_full",42,0,470.157451557178,0
"OV2085","baseline","genome_full",43,0,459.146332969608,0
"OV2085","baseline","genome_full",44,0,477.005507011643,0
"OV2085","baseline","genome_full",45,0,476.806859265352,0
"OV2085","baseline","genome_full",46,0,468.008438819203,0
"OV2085","baseline","genome_full",47,0,465.63988200399,0
"OV2085","baseline","genome_full",48,0,470.984035414977,0
"OV2085","baseline","genome_full",49,69.5889990912319,469.732649132951,0.148145970308178
"OV2085","baseline","genome_full",50,0,464.926892450224,0
"OV2085","baseline","genome_full",51,147.16485908184,476.328269032968,0.308956802796128
"OV2085","baseline","genome_full",52,0,473.666022536613,0
"OV2085","baseline","genome_full",53,0,472.692630396272,0
"OV2085","baseline","genome_full",54,0,465.438405586847,0
"OV2085","baseline","genome_full",55,0,466.04716055386,0
"OV2085","baseline","genome_full",56,0,471.474126567954,0
"OV2085","baseline","genome_full",57,0,467.03670124538,0
"OV2085","baseline","genome_full",58,0,476.856857315323,0
"OV2085","baseline","genome_full",59,0,465.923706620663,0
"OV2085","baseline","genome_full",60,0,483.330456611217,0
"OV2085","baseline","genome_full",61,70.0936506041194,465.008701063906,0.150736212986446
"OV2085","baseline","genome_full",62,0,469.2950469261,0
"OV2085","baseline","genome_full",63,105.61173008488,471.641629454357,0.223923681645876
"OV2085","baseline","genome_full",64,0,469.217745604676,0
"OV2085","baseline","genome_full",65,0,471.167160637235,0
"OV2085","baseline","genome_full",66,18.0261671794465,472.331096060485,0.0381642608962127
"OV2085","baseline","genome_full",67,66.434906877633,468.483509044709,0.141808421417226
"OV2085","baseline","genome_full",68,0,470.431462195141,0
"OV2085","baseline","genome_full",69,0,480.004905156588,0
"OV2085","baseline","genome_full",70,154.852900236243,471.105621970262,0.328701023750504
"OV2085","baseline","genome_full",71,0,471.725379271413,0
"OV2085","baseline","genome_full",72,0,473.209641254973,0
"OV2085","baseline","genome_full",73,0,470.666940760455,0
"OV2085","baseline","genome_full",74,0,468.886879357734,0
"OV2085","baseline","genome_full",75,0,468.857111854406,0
"OV2085","baseline","genome_full",76,0,470.678450986275,0
"OV2085","baseline","genome_full",77,0,460.104950170864,0
"OV2085","baseline","genome_full",78,0,466.877163152399,0
"OV2085","baseline","genome_full",79,0,477.005354412121,0
"OV2085","baseline","genome_full",80,53.3130534813937,468.189427324204,0.11387069072894
"OV2085","baseline","genome_full",81,0,463.359778896497,0
"OV2085","baseline","genome_full",82,0,460.340266039285,0
"OV2085","baseline","genome_full",83,0,472.37042988451,0
"OV2085","baseline","genome_full",84,101.674929965177,477.401027786206,0.212975934376726
"OV2085","baseline","genome_full",85,0,481.098630836605,0
"OV2085","baseline","genome_full",86,212.404054895904,463.658856556806,0.458104168381998
"OV2085","baseline","genome_full",87,45.6204423981145,472.56926463572,0.0965370493006587
"OV2085","baseline","genome_full",88,0,446.24988376693,0
"OV2085","baseline","genome_full",89,183.300513565782,463.790080639665,0.395223014069148
"OV2085","baseline","genome_full",90,0,453.673866619288,0
"OV2085","baseline","genome_full",91,0,458.255819799095,0
"OV2085","baseline","genome_full",92,0,468.354782375628,0
"OV2085","baseline","genome_full",93,90.15541098543,473.38216207863,0.19044953149387
"OV2085","baseline","genome_full",94,0,448.773609550479,0
"OV2085","baseline","genome_full",95,165.197936510466,478.689465892176,0.34510459970656
"OV2085","baseline","genome_full",96,0,472.017086531641,0
"OV2085","baseline","genome_full",97,0,459.736602388291,0
"OV2085","baseline","genome_full",98,82.7588886096068,466.770123308083,0.177301169198834
"OV2085","baseline","genome_full",99,0,465.410749120912,0
"OV2085","baseline","genome_full",100,153.424147127174,476.84590158151,0.321747857365087
"OV2085","baseline","genome_full",101,195.037795532761,464.18431509568,0.420173170850374
"OV2085","baseline","genome_full",102,0,452.680173874601,0
"OV2085","baseline","genome_full",103,0,469.089258173681,0
"OV2085","baseline","genome_full",104,0,455.171982247664,0
"OV2085","baseline","genome_full",105,0,459.764818977518,0
"OV2085","baseline","genome_full",106,0,461.532757033933,0
"OV2085","baseline","genome_full",107,90.8451027198783,475.306369009477,0.191129571668052
"OV2085","baseline","genome_full",108,0,465.863897748495,0
"OV2085","baseline","genome_full",109,0,466.412668208236,0
"OV2085","baseline","genome_full",110,62.996180330914,472.182217519238,0.133414978357052
"OV2085","baseline","genome_full",111,0,465.867295180317,0
"OV2085","baseline","genome_full",112,0,461.750128046901,0
"OV2085","baseline","genome_full",113,105.807783545882,466.894729822697,0.226620213910023
"OV2085","baseline","genome_full",114,110.293207349435,463.725722998405,0.237841469384726
"OV2085","baseline","genome_full",115,0,458.842132757752,0
"OV2085","baseline","genome_full",116,0,468.224476301497,0
"OV2085","baseline","genome_full",117,0,467.95220556924,0
"OV2085","baseline","genome_full",118,0,454.294960973484,0
"OV2085","baseline","genome_full",119,0,452.91957995233,0
"OV2085","baseline","genome_full",120,0,457.558166351409,0
"OV2085","baseline","genome_full",121,0,466.25717947552,0
"OV2085","baseline","genome_full",122,0,473.835100001375,0
"OV2085","baseline","genome_full",123,0,457.358076281225,0
"OV2085","baseline","genome_full",124,89.0235313699149,478.306716732917,0.186122268944897
"OV2085","baseline","genome_full",125,0,472.199431728219,0
"OV2085","baseline","genome_full",126,105.408257815617,455.280025957515,0.231524011170772
"OV2085","baseline","genome_full",127,71.8385007724356,476.079255801736,0.150896095339119
"OV2085","baseline","genome_full",128,32.4776583795725,468.033969155246,0.06939166923758
"OV2085","baseline","genome_full",129,0,464.56974625669,0
"OV2085","baseline","genome_full",130,0,465.571040363989,0
"OV2085","baseline","genome_full",131,0,461.029832905238,0
"OV2085","baseline","genome_full",132,92.8232697902512,458.855226051995,0.202293151565267
"OV2085","baseline","genome_full",133,0,457.397843094616,0
"OV2085","baseline","genome_full",134,0,455.457464343249,0
"OV2085","baseline","genome_full",135,105.745491023494,468.314688842732,0.225800073204632
"OV2085","baseline","genome_full",136,95.1571921935487,473.666840498319,0.20089477256512
"OV2085","baseline","genome_full",137,85.0301348443143,467.580963953633,0.181851147500406
"OV2085","baseline","genome_full",138,80.4732891410759,467.327620539804,0.172198872063505
"OV2085","baseline","genome_full",139,0,461.032284233078,0
"OV2085","baseline","genome_full",140,0,474.432844866591,0
"OV2085","baseline","genome_full",141,0,464.975739022813,0
"OV2085","baseline","genome_full",142,41.4949506828955,471.941700827677,0.0879238910444297
"OV2085","baseline","genome_full",143,0,467.494006951338,0
"OV2085","baseline","genome_full",144,92.7085974900751,483.192844129858,0.191866660726374
"OV2085","baseline","genome_full",145,0,463.445329418289,0
"OV2085","baseline","genome_full",146,0,446.126385762272,0
"OV2085","baseline","genome_full",147,0,469.566110678036,0
"OV2085","baseline","genome_full",148,0,469.999178768119,0
"OV2085","baseline","genome_full",149,0,469.347902137978,0
"OV2085","baseline","genome_full",150,0,472.484079342754,0
"OV2085","baseline","genome_full",151,0,464.110183485314,0
"OV2085","baseline","genome_full",152,0,464.747267903749,0
"OV2085","baseline","genome_full",153,0,434.688250441441,0
"OV2085","baseline","genome_full",154,0,472.526578716396,0
"OV2085","baseline","genome_full",155,0,471.857546161222,0
"OV2085","baseline","genome_full",156,80.3367702104694,463.578007382503,0.173297199028216
"OV2085","baseline","genome_full",157,0,471.997794491277,0
"OV2085","baseline","genome_full",158,0,474.539216720612,0
"OV2085","baseline","genome_full",159,0,469.885410472642,0
"OV2085","baseline","genome_full",160,0,460.107460462548,0
"OV2085","baseline","genome_full",161,0,473.1641841774,0
"OV2085","baseline","genome_full",162,0,465.288398111745,0
"OV2085","baseline","genome_full",163,0,446.478536562163,0
"OV2085","baseline","genome_full",164,111.719119825774,458.164631929055,0.243840558699156
"OV2085","baseline","genome_full",165,0,464.586521541567,0
"OV2085","baseline","genome_full",166,173.096751781046,464.805724136786,0.372406669695199
"OV2085","baseline","genome_full",167,0,468.291646822306,0
"OV2085","baseline","genome_full",168,41.3017992803194,487.036415980871,0.084802281564797
"OV2085","baseline","genome_full",169,0,470.2406316415,0
"OV2085","baseline","genome_full",170,55.9766458211778,478.190308837381,0.117059348101958
"OV2085","baseline","genome_full",171,0,479.961437819141,0
"OV2085","baseline","genome_full",172,71.2428945178927,455.05992454827,0.156557171209076
"OV2085","baseline","genome_full",173,82.629403996676,467.105886119283,0.176896516297753
"OV2085","baseline","genome_full",174,0,463.633542013158,0
"OV2085","baseline","genome_full",175,39.5510277461439,478.282387597234,0.08269388288546
"OV2085","baseline","genome_full",176,0,475.92659773534,0
"OV2085","baseline","genome_full",177,205.17578905662,463.656666005042,0.442516638064228
"OV2085","baseline","genome_full",178,45.8764401888961,473.363531002626,0.0969158737085762
"OV2085","baseline","genome_full",179,0,476.980337021324,0
"OV2085","baseline","genome_full",180,104.706928217494,478.869349343175,0.218654479266864
"OV2085","baseline","genome_full",181,0,456.14795785634,0
"OV2085","baseline","genome_full",182,0,459.39411088736,0
"OV2085","baseline","genome_full",183,0,462.794748100155,0
"OV2085","baseline","genome_full",184,0,474.396899166615,0
"OV2085","baseline","genome_full",185,96.9184665719331,468.070510090391,0.207059544411838
"OV2085","baseline","genome_full",186,145.849520698948,479.259666912225,0.304322543223024
"OV2085","baseline","genome_full",187,0,471.023823298322,0
"OV2085","baseline","genome_full",188,0,467.155081108947,0
"OV2085","baseline","genome_full",189,0,455.239585340525,0
"OV2085","baseline","genome_full",190,0,457.513747977424,0
"OV2085","baseline","genome_full",191,0,465.392895417474,0
"OV2085","baseline","genome_full",192,120.094596855027,484.540528063365,0.247852532243334
"OV2085","baseline","genome_full",193,0,466.728672170714,0
"OV2085","baseline","genome_full",194,0,467.086827060184,0
"OV2085","baseline","genome_full",195,0,458.370618767697,0
"OV2085","baseline","genome_full",196,0,458.738275955719,0
"OV2085","baseline","genome_full",197,0,473.79082118069,0
"OV2085","baseline","genome_full",198,0,462.971957110452,0
"OV2085","baseline","genome_full",199,135.139967526316,459.21642867667,0.294283825854729
"OV2085","baseline","genome_full",200,58.9043276294033,486.626694054028,0.121046231842891
"OV2295","baseline","genome_full",1,0,391.513625873076,0
"OV2295","baseline","genome_full",2,72.2132119775604,407.975307292208,0.177003879124082
"OV2295","baseline","genome_full",3,90.2886494111011,380.842278561763,0.237076224184124
"OV2295","baseline","genome_full",4,0,386.67639765491,0
"OV2295","baseline","genome_full",5,0,393.806298042292,0
"OV2295","baseline","genome_full",6,0,408.827487284264,0
"OV2295","baseline","genome_full",7,0,401.908118198353,0
"OV2295","baseline","genome_full",8,34.9317390916414,394.728139260865,0.0884956901148514
"OV2295","baseline","genome_full",9,68.4653590297023,390.602281901946,0.175281513196304
"OV2295","baseline","genome_full",10,0,392.862807821087,0
"OV2295","baseline","genome_full",11,0,369.143941039025,0
"OV2295","baseline","genome_full",12,67.7487350394313,383.59993678375,0.176612998446931
"OV2295","baseline","genome_full",13,51.4425788239684,401.502517191052,0.128125171378415
"OV2295","baseline","genome_full",14,0,401.510512176567,0
"OV2295","baseline","genome_full",15,32.8324611147509,390.265795115254,0.0841284620012747
"OV2295","baseline","genome_full",16,0,391.580990807273,0
"OV2295","baseline","genome_full",17,0,388.752968773392,0
"OV2295","baseline","genome_full",18,0,391.368484489712,0
"OV2295","baseline","genome_full",19,70.7826695682587,377.667878542907,0.187420412456965
"OV2295","baseline","genome_full",20,62.4249422775338,397.468010768792,0.157056519232302
"OV2295","baseline","genome_full",21,36.3829628410964,394.720554997599,0.0921739756910245
"OV2295","baseline","genome_full",22,0,398.376106351047,0
"OV2295","baseline","genome_full",23,40.2800181416943,394.980721656114,0.101979706687466
"OV2295","baseline","genome_full",24,0,383.17377501765,0
"OV2295","baseline","genome_full",25,166.804066482397,385.093197135655,0.433152462113314
"OV2295","baseline","genome_full",26,0,389.38644398458,0
"OV2295","baseline","genome_full",27,0,372.568757223848,0
"OV2295","baseline","genome_full",28,59.202358931503,389.118699993588,0.152144728414436
"OV2295","baseline","genome_full",29,53.1651396229777,392.334543484809,0.135509708502219
"OV2295","baseline","genome_full",30,74.3737822783962,405.375136945488,0.1834690278215
"OV2295","baseline","genome_full",31,49.4212531053947,400.885310320618,0.123280279504053
"OV2295","baseline","genome_full",32,0,383.857746000082,0
"OV2295","baseline","genome_full",33,0,378.001501866114,0
"OV2295","baseline","genome_full",34,74.1583466522994,386.665294552304,0.191789508127857
"OV2295","baseline","genome_full",35,125.339826456867,401.509134045555,0.312171793438319
"OV2295","baseline","genome_full",36,29.6574587098658,396.312972675097,0.0748334290186845
"OV2295","baseline","genome_full",37,30.1621003831204,401.919133424128,0.0750451965950367
"OV2295","baseline","genome_full",38,101.662894483118,384.547308832862,0.264370318418491
"OV2295","baseline","genome_full",39,0,401.354812711931,0
"OV2295","baseline","genome_full",40,60.1034657042362,386.991931717762,0.155309350862825
"OV2295","baseline","genome_full",41,31.9161889225174,388.350638511812,0.082183948621335
"OV2295","baseline","genome_full",42,98.8352961513785,390.184977866532,0.253303693780816
"OV2295","baseline","genome_full",43,0,397.449563641553,0
"OV2295","baseline","genome_full",44,0,392.371150499566,0
"OV2295","baseline","genome_full",45,0,384.237846275382,0
"OV2295","baseline","genome_full",46,83.723716684391,384.100829448635,0.217973277497405
"OV2295","baseline","genome_full",47,0,402.7361455712,0
"OV2295","baseline","genome_full",48,163.810087085849,392.505527873867,0.417344662566102
"OV2295","baseline","genome_full",49,67.193385159569,391.914024704742,0.171449299907526
"OV2295","baseline","genome_full",50,87.0491985677035,394.682389174027,0.220555061374479
"OV2295","baseline","genome_full",51,0,395.0843155074,0
