cell_line,gene_id,symbol,primary_assembly,tpm_restored,counts_restored
OV2085,ENSG00000167962,ZNF598,TRUE,46.4794,10964.2
OV2085,ENSG00000005448,WDR54,TRUE,2.08738,60.7651
OV2085,ENSG00000233822,HIST1H2BN,TRUE,0,0
OV2085,ENSG00000027075,PRKCH,TRUE,0,0
OV2085,ENSG00000178522,AMBN,TRUE,0,0
OV2085,ENSG00000166923,GREM1,TRUE,0.00778586,8.30949
OV2085,ENSG00000230453,ANKRD18B,TRUE,0,0
OV2085,ENSG00000212807,OR2A42,TRUE,0,0
OV2085,ENSG00000106638,TBL2,TRUE,3.62313,531.341
OV2085,ENSG00000100242,SUN2,TRUE,0,0
OV2085,ENSG00000106571,GLI3,TRUE,0,0
OV2085,ENSG00000102362,SYTL4,TRUE,0,0
OV2085,ENSG00000214643,DEFB133,TRUE,0,0
OV2085,ENSG00000163092,XIRP2,TRUE,0,0
OV2085,ENSG00000105472,CLEC11A,TRUE,0,0
OV2085,ENSG00000100341,PNPLA5,TRUE,0.0679183,10.1212
OV2085,ENSG00000185219,ZNF445,TRUE,0,0
OV2085,ENSG00000196266,OR10J3,TRUE,0,0
OV2085,ENSG00000170683,OR10A3,TRUE,0,0
OV2085,ENSG00000205497,OR51A4,TRUE,0,0
OV2085,ENSG00000074054,CLASP1,TRUE,0,0
OV2085,ENSG00000171100,MTM1,TRUE,0,0
OV2085,ENSG00000174652,ZNF266,TRUE,1.59439,51.2462
OV2085,ENSG00000172348,RCAN2,TRUE,0,0
OV2085,ENSG00000171456,ASXL1,TRUE,0,0
OV2085,ENSG00000102710,SUPT20H,TRUE,0,0
OV2085,ENSG00000080618,CPB2,TRUE,0.0356367,3.99999
OV2085,ENSG00000198216,CACNA1E,TRUE,2.14982e-10,1.09461e-07
OV2085,ENSG00000172457,OR9G4,TRUE,0,0
OV2085,ENSG00000121807,CCR2,TRUE,0,0
OV2085,ENSG00000125337,KIF25,TRUE,0,0
OV2085,ENSG00000111961,SASH1,TRUE,0,0
OV2085,ENSG00000188340,OR6N2,TRUE,0,0
OV2085,ENSG00000197403,OR6N1,TRUE,0,0
OV2085,ENSG00000160097,FNDC5,TRUE,0.042921,1.44871
OV2085,ENSG00000135541,AHI1,TRUE,0,0
OV2085,ENSG00000124614,RPS10,TRUE,3362.51,114739
OV2085,ENSG00000167118,URM1,TRUE,0.252684,51.6225
OV2085,ENSG00000157601,MX1,TRUE,0,0
OV2085,ENSG00000130950,NUTM2F,TRUE,0,0
OV2085,ENSG00000166888,STAT6,TRUE,1.01844,34.7523
OV2085,ENSG00000149090,PAMR1,TRUE,0,0
OV2085,ENSG00000258947,TUBB3,TRUE,0,0
OV2085,ENSG00000139880,CDH24,TRUE,0,0
OV2085,ENSG00000055130,CUL1,TRUE,0,0
OV2085,ENSG00000170396,ZNF804A,TRUE,0,0
OV2085,ENSG00000138670,RASGEF1B,TRUE,0,0
OV2085,ENSG00000174238,PITPNA,TRUE,0,0
OV2085,ENSG00000067992,PDK3,TRUE,0,0
OV2085,ENSG00000087053,MTMR2,TRUE,0.0373189,1.46384
OV2085,ENSG00000124782,RREB1,TRUE,0,0
OV2085,ENSG00000092199,HNRNPC,TRUE,0.338793,35.4953
OV2085,ENSG00000110619,CARS,TRUE,0,0
OV2085,ENSG00000243716,NPIPB5,TRUE,1.0177691,91.31479
OV2085,ENSG00000099364,FBXL19,TRUE,0,0
OV2085,ENSG00000197177,ADGRA1,TRUE,0,0
OV2085,ENSG00000127054,INTS11,TRUE,0.031919,3.16464
OV2085,ENSG00000184166,OR1D2,TRUE,0,0
OV2085,ENSG00000091482,SMPX,TRUE,0,0
OV2085,ENSG00000106772,PRUNE2,TRUE,0.0734101,13.6557
OV2085,ENSG00000215029,TCP11X2,TRUE,0,0
OV2085,ENSG00000107929,LARP4B,TRUE,1.61331,998.367
OV2085,ENSG00000196358,NTNG2,TRUE,0,0
OV2085,ENSG00000132297,HHLA1,TRUE,0,0
OV2085,ENSG00000140853,NLRC5,TRUE,2.91087e-10,1.40888e-07
OV2085,ENSG00000105197,TIMM50,TRUE,0,0
OV2085,ENSG00000130234,ACE2,TRUE,0,0
OV2085,ENSG00000137869,CYP19A1,TRUE,0,0
OV2085,ENSG00000136243,NUPL2,TRUE,0.169116,1.14062
OV2085,ENSG00000181649,PHLDA2,TRUE,7.84425,344.128
OV2085,ENSG00000166833,NAV2,TRUE,0.052844,42.9661
OV2085,ENSG00000140285,FGF7,TRUE,0,0
OV2085,ENSG00000185507,IRF7,TRUE,3.61534,477.497
OV2085,ENSG00000091656,ZFHX4,TRUE,0.0605576,62
OV2085,ENSG00000030304,MUSK,TRUE,0,0
OV2085,ENSG00000145703,IQGAP2,TRUE,0,0
OV2085,ENSG00000138018,SELENOI,TRUE,0.145891,85.7478
OV2085,ENSG00000100077,GRK3,TRUE,0.524763,104.45
OV2085,ENSG00000132199,ENOSF1,TRUE,0.492764,61.399
OV2085,ENSG00000234745,HLA-B,TRUE,0,0
OV2085,ENSG00000011451,WIZ,TRUE,37.9989,9731.32
OV2085,ENSG00000160408,ST6GALNAC6,TRUE,0.664355,106.868
OV2085,ENSG00000123815,COQ8B,TRUE,0.796336,9
OV2085,ENSG00000165923,AGBL2,TRUE,0,0
OV2085,ENSG00000250317,SMIM20,TRUE,0.052996,3.94846
OV2085,ENSG00000277586,NEFL,TRUE,0,0
OV2085,ENSG00000132950,ZMYM5,TRUE,0,0
OV2085,ENSG00000065675,PRKCQ,TRUE,0.411084,88.0288
OV2085,ENSG00000064309,CDON,TRUE,1.377726,126.3441
OV2085,ENSG00000137812,KNL1,TRUE,0,0
OV2085,ENSG00000106992,AK1,TRUE,6.47314,997.68
OV2085,ENSG00000184564,SLITRK6,TRUE,0,0
OV2085,ENSG00000048545,GUCA1A,TRUE,0,0
OV2085,ENSG00000158865,SLC5A11,TRUE,0,0
OV2085,ENSG00000072415,MPP5,TRUE,0,0
OV2085,ENSG00000212725,KRTAP2-1,TRUE,0,0
OV2085,ENSG00000214518,KRTAP2-2,TRUE,0,0
OV2085,ENSG00000144451,SPAG16,TRUE,0.271903,17.6224
OV2085,ENSG00000152217,SETBP1,TRUE,0.133778,96.1793
OV2085,ENSG00000139549,DHH,TRUE,0,0
OV2085,ENSG00000165995,CACNB2,TRUE,0,0
OV2085,ENSG00000240871,KRTAP4-7,TRUE,0,0
OV2085,ENSG00000204880,KRTAP4-8,TRUE,0,0
OV2085,ENSG00000212722,KRTAP4-9,TRUE,0,0
OV2085,ENSG00000176842,IRX5,TRUE,0,0
OV2085,ENSG00000205863,C1QTNF9B,TRUE,0,0
OV2085,ENSG00000171848,RRM2,TRUE,0.131576,8.53737
OV2085,ENSG00000198121,LPAR1,TRUE,0,0
OV2085,ENSG00000113013,HSPA9,TRUE,0.9580567,29.31996
OV2085,ENSG00000204525,HLA-C,TRUE,0,0
OV2085,ENSG00000126883,NUP214,TRUE,4.59356,1644.44
OV2085,ENSG00000268223,ARL14EPL,TRUE,0.0294334,1
OV2085,ENSG00000172901,LVRN,TRUE,0.0412341,13.3059
OV2085,ENSG00000065000,AP3D1,TRUE,22.0767,7924.46
OV2085,ENSG00000146426,TIAM2,TRUE,0.101481,2.43466
OV2085,ENSG00000087274,ADD1,TRUE,4.28365,1129.04
OV2085,ENSG00000188124,OR2AG2,TRUE,0,0
OV2085,ENSG00000156413,FUT6,TRUE,0,0
OV2085,ENSG00000107186,MPDZ,TRUE,0.0582398,31.9163
OV2085,ENSG00000279486,OR2AG1,TRUE,0,0
OV2085,ENSG00000184933,OR6A2,TRUE,0,0
OV2085,ENSG00000204248,COL11A2,TRUE,0,0
OV2085,ENSG00000145730,PAM,TRUE,4.52249,149.986
OV2085,ENSG00000174951,FUT1,TRUE,0.936556,281.567
OV2085,ENSG00000119919,NKX2-3,TRUE,0,0
OV2085,ENSG00000109991,P2RX3,TRUE,0,0
OV2085,ENSG00000187017,ESPN,TRUE,1.27557e-05,0.00316
OV2085,ENSG00000198443,KRTAP4-1,TRUE,0.0377116,1.54607
OV2085,ENSG00000170790,OR10A2,TRUE,0,0
OV2085,ENSG00000105357,MYH14,TRUE,1.1633325942,315.48378726
OV2085,ENSG00000116127,ALMS1,TRUE,0,0
OV2085,ENSG00000170903,MSANTD4,TRUE,0,0
OV2085,ENSG00000141027,NCOR1,TRUE,0.359372,247.787
OV2085,ENSG00000100526,CDKN3,TRUE,0.0732195,3.74311
OV2085,ENSG00000255221,CARD17,TRUE,0,0
OV2085,ENSG00000183751,TBL3,TRUE,8.32074,1409.28
OV2085,ENSG00000136156,ITM2B,TRUE,2.7911,2055.81
OV2085,ENSG00000188316,ENO4,TRUE,0,0
OV2085,ENSG00000187630,DHRS4L2,TRUE,0.210582,13.4923
OV2085,ENSG00000268902,CSAG2,TRUE,0,0
OV2085,ENSG00000064687,ABCA7,TRUE,0,0
OV2085,ENSG00000213967,ZNF726,TRUE,0,0
OV2085,ENSG00000168781,PPIP5K1,TRUE,2.26246e-05,0.00878911
OV2085,ENSG00000135297,MTO1,TRUE,0,0
OV2085,ENSG00000253276,CCDC71L,TRUE,2.5252,260.081
OV2085,ENSG00000148408,CACNA1B,TRUE,3.2709e-09,2.29061e-06
OV2085,ENSG00000204397,CARD16,TRUE,0,0
OV2085,ENSG00000141447,OSBPL1A,TRUE,1.84589,1.72936
OV2085,ENSG00000109323,MANBA,TRUE,0.214655,50.4768
OV2085,ENSG00000126822,PLEKHG3,TRUE,0.0371183,1.02053
OV2085,ENSG00000196597,ZNF782,TRUE,0.241221,6.77427
OV2085,ENSG00000160211,G6PD,TRUE,76.7833,13908.2
OV2085,ENSG00000181001,OR52N1,TRUE,0,0
OV2085,ENSG00000174450,GOLGA6L2,TRUE,0,0
OV2085,ENSG00000255552,LY6G6E,TRUE,0,0
OV2085,ENSG00000168066,SF1,TRUE,0,0
OV2085,ENSG00000131467,PSME3,TRUE,0.533622,118.455
OV2085,ENSG00000132554,RGS22,TRUE,0,0
OV2085,ENSG00000188629,ZNF177,TRUE,0.21035,33.5723
OV2085,ENSG00000187079,TEAD1,TRUE,0.448148,36.407
OV2085,ENSG00000197006,METTL9,TRUE,0,0
OV2085,ENSG00000176893,OR51G2,TRUE,0,0
OV2085,ENSG00000073849,ST6GAL1,TRUE,0.628222,19.0318
OV2085,ENSG00000196834,POTEI,TRUE,0,0
OV2085,ENSG00000203697,CAPN8,TRUE,0.0908647,4.0522
OV2085,ENSG00000132466,ANKRD17,TRUE,0,0
OV2085,ENSG00000091536,MYO15A,TRUE,2.311387e-05,0.01997539
OV2085,ENSG00000205045,SLFN12L,TRUE,0,0
OV2085,ENSG00000085265,FCN1,TRUE,0.0363674,11.2645
OV2085,ENSG00000065618,COL17A1,TRUE,0.107121,44
OV2085,ENSG00000168061,SAC3D1,TRUE,3.576085,330.5231
OV2085,ENSG00000181074,OR52N4,TRUE,0,0
OV2085,ENSG00000223609,HBD,TRUE,0,0
OV2085,ENSG00000135709,KIAA0513,TRUE,0.22823,8.31145
OV2085,ENSG00000103021,CCDC113,TRUE,0.598887,31.3695
OV2085,ENSG00000091262,ABCC6,TRUE,0,0
OV2085,ENSG00000176742,OR51V1,TRUE,0,0
OV2085,ENSG00000112514,CUTA,TRUE,6.17057,463.848
OV2085,ENSG00000221978,CCNL2,TRUE,0,0
OV2085,ENSG00000088881,EBF4,TRUE,0.686884,128.18
OV2085,ENSG00000205777,GAGE1,TRUE,2.22056762,63.61709
OV2085,ENSG00000135083,CCNJL,TRUE,0,0
OV2085,ENSG00000175390,EIF3F,TRUE,64.3701,5100.74
OV2085,ENSG00000172752,COL6A5,TRUE,0.00128281,0.857253
OV2085,ENSG00000134686,PHC2,TRUE,0.0547292,1
OV2085,ENSG00000138071,ACTR2,TRUE,5.64818,520.708
OV2085,ENSG00000048162,NOP16,TRUE,0.676829,39.0581
OV2085,ENSG00000136527,TRA2B,TRUE,2.56747,23.1973
OV2085,ENSG00000136546,SCN7A,TRUE,0,0
OV2085,ENSG00000204217,BMPR2,TRUE,0.386182,93.1554
OV2085,ENSG00000103544,VPS35L,TRUE,0.0399422,9.36889
OV2085,ENSG00000113356,POLR3G,TRUE,0.243249,7.20715
OV2085,ENSG00000187775,DNAH17,TRUE,0,0
OV2085,ENSG00000135124,P2RX4,TRUE,0,0
OV2085,ENSG00000167346,MMP26,TRUE,0,0
OV2085,ENSG00000174255,ZNF80,TRUE,0.0269119,4.04826
OV2085,ENSG00000159307,SCUBE1,TRUE,0,0
OV2085,ENSG00000181698,OR5T1,TRUE,0,0
OV2085,ENSG00000092068,SLC7A8,TRUE,0,0
OV2085,ENSG00000168724,DNAJC21,TRUE,2.96675,466.694
OV2085,ENSG00000089693,MLF2,TRUE,14.5163,703.431
OV2085,ENSG00000140987,ZSCAN32,TRUE,0.330877,73.204
OV2085,ENSG00000174982,OR4S2,TRUE,0,0
OV2085,ENSG00000149654,CDH22,TRUE,0.000106087,0.0273018
OV2085,ENSG00000232237,ASCL5,TRUE,0.0423596,3.87694
OV2085,ENSG00000132196,HSD17B7,TRUE,0.147934,5.2888
OV2085,ENSG00000188611,ASAH2,TRUE,0,0
OV2085,ENSG00000274744,ELOA3D,TRUE,0,0
OV2085,ENSG00000166313,APBB1,TRUE,0.0917375,16.9767
OV2085,ENSG00000121904,CSMD2,TRUE,0.016337,15.6249
OV2085,ENSG00000100221,JOSD1,TRUE,7.16672,158.364
OV2085,ENSG00000189375,TBC1D28,TRUE,0,0
OV2085,ENSG00000021574,SPAST,TRUE,0.22201,82.6148
OV2085,ENSG00000175745,NR2F1,TRUE,0.129505,35.0533
OV2085,ENSG00000186073,C15orf41,TRUE,0.584036,115.557
OV2085,ENSG00000185385,OR7A17,TRUE,0,0
OV2085,ENSG00000116698,SMG7,TRUE,0.821253,14.05533
OV2085,ENSG00000004939,SLC4A1,TRUE,0.304222,28.1364
OV2085,ENSG00000198788,MUC2,TRUE,0,0
OV2085,ENSG00000138311,ZNF365,TRUE,0.0807154,19.088
OV2085,ENSG00000170312,CDK1,TRUE,0.197477,24.8544
OV2085,ENSG00000112486,CCR6,TRUE,0,0
OV2085,ENSG00000011376,LARS2,TRUE,0.353975,119.464
OV2085,ENSG00000165583,SSX5,TRUE,0.25537,19.3665
OV2085,ENSG00000124214,STAU1,TRUE,0.162677,34.5586
OV2085,ENSG00000141337,ARSG,TRUE,0.436526,17.1874
OV2085,ENSG00000100578,KIAA0586,TRUE,0,0
OV2085,ENSG00000126016,AMOT,TRUE,7.40869e-11,1.72518e-08
OV2085,ENSG00000164651,SP8,TRUE,0.0170832,4.18783
OV2085,ENSG00000023839,ABCC2,TRUE,0.0685071,26
OV2085,ENSG00000205809,KLRC2,TRUE,0.0386192,2
OV2085,ENSG00000197753,LHFPL5,TRUE,0.218188,30.0281
OV2085,ENSG00000197969,VPS13A,TRUE,0.01780737,17.14436
OV2085,ENSG00000240542,KRTAP9-1,TRUE,0,0
OV2085,ENSG00000068078,FGFR3,TRUE,0,0
OV2085,ENSG00000183765,CHEK2,TRUE,4.93083,614.387
OV2085,ENSG00000147145,LPAR4,TRUE,0.212954,5.83921
OV2085,ENSG00000135624,CCT7,TRUE,0.500788,3.37762
OV2085,ENSG00000086717,PPEF1,TRUE,0,0
OV2085,ENSG00000157087,ATP2B2,TRUE,0,0
OV2085,ENSG00000167470,MIDN,TRUE,6.03382,105.467
OV2085,ENSG00000004948,CALCR,TRUE,0.0944159,24.0537
OV2085,ENSG00000176771,NCKAP5,TRUE,0.0052082,2.85571
OV2085,ENSG00000087266,SH3BP2,TRUE,0.935517,624.962
OV2085,ENSG00000274897,PANO1,TRUE,0.794711,88.0251
OV2085,ENSG00000091010,POU4F3,TRUE,0.0245613,4
OV2085,ENSG00000130035,GALNT8,TRUE,0,0
OV2085,ENSG00000050555,LAMC3,TRUE,0,0
OV2085,ENSG00000100121,GGTLC2,TRUE,0,0
OV2085,ENSG00000026508,CD44,TRUE,0,0
OV2085,ENSG00000125991,ERGIC3,TRUE,0.438622,21.06
OV2085,ENSG00000049540,ELN,TRUE,1.57108e-10,4.39897e-08
OV2085,ENSG00000140479,PCSK6,TRUE,0,0
OV2085,ENSG00000205642,VCX3B,TRUE,0,0
OV2085,ENSG00000163507,CIP2A,TRUE,0.453951,89.2135
OV2085,ENSG00000205707,ETFRF1,TRUE,4.07309,272.12
OV2085,ENSG00000232119,MCTS1,TRUE,0.150682,5.00794
OV2085,ENSG00000196233,LCOR,TRUE,0.144368,46.5652
OV2085,ENSG00000170909,OSCAR,TRUE,0,0
OV2085,ENSG00000123453,SARDH,TRUE,0,0
OV2085,ENSG00000104365,IKBKB,TRUE,0.258858,8.52913
OV2085,ENSG00000125462,C1orf61,TRUE,0,0
OV2085,ENSG00000167244,IGF2,TRUE,7.23186,2654.75
OV2085,ENSG00000186994,KANK3,TRUE,0.0239578,1.78675
OV2085,ENSG00000163956,LRPAP1,TRUE,7.03705,3976.17
OV2085,ENSG00000167562,ZNF701,TRUE,0.0595431,4.19833
OV2085,ENSG00000101049,SGK2,TRUE,0,0
OV2085,ENSG00000217128,FNIP1,TRUE,0,0
OV2085,ENSG00000109689,STIM2,TRUE,0.318778,48.5424
OV2085,ENSG00000160201,U2AF1,TRUE,7.31095e-09,4.52193e-07
OV2085,ENSG00000166436,TRIM66,TRUE,0,0
OV2085,ENSG00000156671,SAMD8,TRUE,2.09013,227.49
OV2085,ENSG00000198874,TYW1,TRUE,0.0435026,9.56988
OV2085,ENSG00000119912,IDE,TRUE,0.0899071,2
OV2085,ENSG00000197616,MYH6,TRUE,0.0659945,27.7762
OV2085,ENSG00000072501,SMC1A,TRUE,0.271106,13.7391
OV2085,ENSG00000196535,MYO18A,TRUE,0,0
OV2085,ENSG00000203747,FCGR3A,TRUE,0,0
OV2085,ENSG00000215817,ZC3H11B,TRUE,0.039949,12.5601
OV2085,ENSG00000164199,ADGRV1,TRUE,0,0
OV2085,ENSG00000064933,PMS1,TRUE,0,0
OV2085,ENSG00000117724,CENPF,TRUE,0.796843,20.3987
OV2085,ENSG00000149196,HIKESHI,TRUE,0,0
OV2085,ENSG00000065883,CDK13,TRUE,0,0
OV2085,ENSG00000164744,SUN3,TRUE,0.521023,23.8211
OV2085,ENSG00000116604,MEF2D,TRUE,0,0
OV2085,ENSG00000171970,ZNF57,TRUE,0.0572421,7.70427
OV2085,ENSG00000182415,CDY2A,TRUE,0,0
OV2085,ENSG00000118513,MYB,TRUE,0,0
OV2085,ENSG00000185304,RGPD2,TRUE,0,0
OV2085,ENSG00000135951,TSGA10,TRUE,0,0
OV2085,ENSG00000197408,CYP2B6,TRUE,0,0
OV2085,ENSG00000171843,MLLT3,TRUE,0,0
OV2085,ENSG00000114650,SCAP,TRUE,3.86003,945.013
OV2085,ENSG00000007216,SLC13A2,TRUE,0,0
OV2085,ENSG00000167524,SGK494,TRUE,0.138575,3.86126
OV2085,ENSG00000167378,IRGQ,TRUE,4.56422,1205.35
OV2085,ENSG00000221882,OR3A2,TRUE,0.00822604,0.543488
OV2085,ENSG00000179855,GIPC3,TRUE,8.42419,2588.14
OV2085,ENSG00000198920,KIAA0753,TRUE,0.326137,15.2489
OV2085,ENSG00000261115,TMEM178B,TRUE,0.00447769,3.43559
OV2085,ENSG00000163599,CTLA4,TRUE,0,0
OV2085,ENSG00000163918,RFC4,TRUE,0,0
OV2085,ENSG00000140443,IGF1R,TRUE,4.83351,4146.04
OV2085,ENSG00000198453,ZNF568,TRUE,0,0
OV2085,ENSG00000182636,NDN,TRUE,109.489,14161
OV2085,ENSG00000180974,OR52E4,TRUE,0,0
OV2085,ENSG00000091140,DLD,TRUE,0.920919,16.423
OV2085,ENSG00000124140,SLC12A5,TRUE,0,0
OV2085,ENSG00000147403,RPL10,TRUE,1.13804,170.686
OV2085,ENSG00000124479,NDP,TRUE,0.711262,86.8347
OV2085,ENSG00000127666,TICAM1,TRUE,0,0
OV2085,ENSG00000180613,GSX2,TRUE,0,0
OV2085,ENSG00000149925,ALDOA,TRUE,15.49192,1621.407
OV2085,ENSG00000172661,WASHC2C,TRUE,5.67174,1882.69
OV2085,ENSG00000186318,BACE1,TRUE,0,0
OV2085,ENSG00000048342,CC2D2A,TRUE,0,0
OV2085,ENSG00000074047,GLI2,TRUE,0.297449,41.9269
OV2085,ENSG00000255767,AC108488.2,TRUE,6.16826,110
OV2085,ENSG00000275356,C7orf77,TRUE,0,0
OV2085,ENSG00000169059,VCX3A,TRUE,0,0
OV2085,ENSG00000126733,DACH2,TRUE,0,0
OV2085,ENSG00000105323,HNRNPUL1,TRUE,0.0618202,3.81909
OV2085,ENSG00000165370,GPR101,TRUE,0,0
OV2085,ENSG00000176454,LPCAT4,TRUE,0.442057,50.2396
OV2085,ENSG00000141510,TP53,TRUE,0,0
OV2085,ENSG00000167747,C19orf48,TRUE,57.6790181344,5633.29198985
OV2085,ENSG00000104529,EEF1D,TRUE,2.140759,102.4873
OV2085,ENSG00000130844,ZNF331,TRUE,0.5421134,65.49409
OV2085,ENSG00000188352,FOCAD,TRUE,0.0852969,2.1459
OV2085,ENSG00000175003,SLC22A1,TRUE,0.0489088,6
OV2085,ENSG00000141956,PRDM15,TRUE,0,0
OV2085,ENSG00000171863,RPS7,TRUE,1.72549,76.9739
OV2085,ENSG00000231925,TAPBP,TRUE,0,0
OV2085,ENSG00000181903,OR4C6,TRUE,0,0
OV2085,ENSG00000130538,OR11H1,TRUE,0,0
OV2085,ENSG00000146414,SHPRH,TRUE,0,0
OV2085,ENSG00000050130,JKAMP,TRUE,2.33863,266.996
OV2085,ENSG00000113749,HRH2,TRUE,0.011771,0.781188
OV2085,ENSG00000174748,RPL15,TRUE,200.78,13072.2
OV2085,ENSG00000229089,ANKRD20A8P,TRUE,0,0
OV2085,ENSG00000184465,WDR27,TRUE,1.61829,15.9971
OV2085,ENSG00000157399,ARSE,TRUE,0,0
OV2085,ENSG00000198780,FAM169A,TRUE,0.0834745,3.50869
OV2085,ENSG00000141646,SMAD4,TRUE,5.00404,299.509
OV2085,ENSG00000053438,NNAT,TRUE,0.524583,43.2376
OV2085,ENSG00000067248,DHX29,TRUE,0.0569182,17.9712
OV2085,ENSG00000197808,ZNF461,TRUE,0,0
OV2085,ENSG00000165457,FOLR2,TRUE,0,0
OV2085,ENSG00000121075,TBX4,TRUE,0.00170587,0.405812
OV2085,ENSG00000164404,GDF9,TRUE,0,0
OV2085,ENSG00000138031,ADCY3,TRUE,0,0
OV2085,ENSG00000144560,VGLL4,TRUE,0,0
OV2085,ENSG00000238083,LRRC37A2,TRUE,0,0
OV2085,ENSG00000130429,ARPC1B,TRUE,43.4947,4444.29
OV2085,ENSG00000126267,COX6B1,TRUE,1126.7,40363.9
OV2085,ENSG00000174428,GTF2IRD2B,TRUE,5.0462815,114.12647
OV2085,ENSG00000134575,ACP2,TRUE,1.305958,74.49347
OV2085,ENSG00000137273,FOXF2,TRUE,0,0
OV2085,ENSG00000182208,MOB2,TRUE,65.1515,2517.01
OV2085,ENSG00000129595,EPB41L4A,TRUE,0.417965,139.915
OV2085,ENSG00000161091,MFSD12,TRUE,1.88027,70.2757
OV2085,ENSG00000167920,TMEM99,TRUE,0.7404322,12.90867
OV2085,ENSG00000125122,LRRC29,TRUE,0.20821,19.7958
OV2085,ENSG00000184730,APOBR,TRUE,0.0226544,6.0045
OV2085,ENSG00000180433,OR6K6,TRUE,0,0
OV2085,ENSG00000197532,OR6Y1,TRUE,0,0
OV2085,ENSG00000167986,DDB1,TRUE,0,0
OV2085,ENSG00000124813,RUNX2,TRUE,0,0
OV2085,ENSG00000106536,POU6F2,TRUE,0,0
OV2085,ENSG00000178607,ERN1,TRUE,0.278627,7.0303
OV2085,ENSG00000215252,GOLGA8B,TRUE,0.230658,5.98887
OV2085,ENSG00000166710,B2M,TRUE,72.49716,4172.703
OV2085,ENSG00000149554,CHEK1,TRUE,1.1665827,54.8712
OV2085,ENSG00000163081,CCDC140,TRUE,0,0
OV2085,ENSG00000184012,TMPRSS2,TRUE,0.2184198,12.92357
OV2085,ENSG00000185513,L3MBTL1,TRUE,0.128968,2.17972
OV2085,ENSG00000146809,ASB15,TRUE,0,0
OV2085,ENSG00000011304,PTBP1,TRUE,0.282664,2.30057
OV2085,ENSG00000006740,ARHGAP44,TRUE,0,0
OV2085,ENSG00000128908,INO80,TRUE,5.26517,2437.34
OV2085,ENSG00000172932,ANKRD13D,TRUE,0.820053,118.624
OV2085,ENSG00000005844,ITGAL,TRUE,0,0
OV2085,ENSG00000176974,SHMT1,TRUE,0,0
OV2085,ENSG00000102081,FMR1,TRUE,0.355486,7.59686
OV2085,ENSG00000172936,MYD88,TRUE,0,0
OV2085,ENSG00000110492,MDK,TRUE,0.492803,16.4878
OV2085,ENSG00000136478,TEX2,TRUE,0,0
OV2085,ENSG00000197558,SSPO,TRUE,0.0252707,30.8542
OV2085,ENSG00000187862,TTC24,TRUE,0.0361563,4.77802
OV2085,ENSG00000182329,KIAA2012,TRUE,0,0
OV2085,ENSG00000063015,SEZ6,TRUE,0,0
OV2085,ENSG00000087303,NID2,TRUE,0,0
OV2085,ENSG00000140199,SLC12A6,TRUE,0,0
OV2085,ENSG00000161999,JMJD8,TRUE,11.704,1606.43
OV2085,ENSG00000107742,SPOCK2,TRUE,2.82516,343.03
OV2085,ENSG00000142515,KLK3,TRUE,0,0
OV2085,ENSG00000187838,PLSCR3,TRUE,1.12528,156.865
OV2085,ENSG00000211445,GPX3,TRUE,0.9434537,109.712741
OV2085,ENSG00000153253,SCN3A,TRUE,0,0
OV2085,ENSG00000204414,CSHL1,TRUE,0,0
OV2085,ENSG00000196778,OR52K1,TRUE,0,0
OV2085,ENSG00000077092,RARB,TRUE,0,0
OV2085,ENSG00000166676,TVP23A,TRUE,0,0
OV2085,ENSG00000022267,FHL1,TRUE,0.347964,58.1363
OV2085,ENSG00000154217,PITPNC1,TRUE,0.558358,255.169
OV2085,ENSG00000106069,CHN2,TRUE,0.296045,11.8741
OV2085,ENSG00000100068,LRP5L,TRUE,0.900601204305,98.4878516865
OV2085,ENSG00000106701,FSD1L,TRUE,0,0
OV2085,ENSG00000112541,PDE10A,TRUE,0.0683215,1.76886
OV2085,ENSG00000231852,CYP21A2,TRUE,0,0
OV2085,ENSG00000165626,BEND7,TRUE,0.533109,6.87332
OV2085,ENSG00000179314,WSCD1,TRUE,0.00279952,0.181441
OV2085,ENSG00000048392,RRM2B,TRUE,0,0
OV2085,ENSG00000283088,AC010487.3,TRUE,0,0
OV2085,ENSG00000204604,ZNF468,TRUE,0.940815,14.3292
OV2085,ENSG00000189190,ZNF600,TRUE,1.44053,34.5603
OV2085,ENSG00000084453,SLCO1A2,TRUE,0,0
OV2085,ENSG00000136059,VILL,TRUE,0.237511,7.01957
OV2085,ENSG00000182986,ZNF320,TRUE,0,0
OV2085,ENSG00000168646,AXIN2,TRUE,0.311824,19.2868
OV2085,ENSG00000123562,MORF4L2,TRUE,25.6095,2242.536
OV2085,ENSG00000115310,RTN4,TRUE,0,0
OV2085,ENSG00000178209,PLEC,TRUE,0.6142089,18.19817
OV2085,ENSG00000153310,FAM49B,TRUE,0,0
OV2085,ENSG00000204682,CASC10,TRUE,10.0929,2702
OV2085,ENSG00000112561,TFEB,TRUE,0,0
OV2085,ENSG00000181392,SYNE4,TRUE,0,0
OV2085,ENSG00000126778,SIX1,TRUE,0,0
OV2085,ENSG00000073578,SDHA,TRUE,0,0
OV2085,ENSG00000068024,HDAC4,TRUE,3.26842,40.6131
OV2085,ENSG00000092148,HECTD1,TRUE,0.234319,6.44239
OV2085,ENSG00000126464,PRR12,TRUE,0.789601,251.001
OV2085,ENSG00000130723,PRRC2B,TRUE,42.9162984,22239.03406
