"model","profile","center","autosomal_span_bp","fga"
"OV1369-R2","Target-only",-0.00459999999999999,2652975301,0.908809531355678
"OV1369-R2","Target-only",-0.00449999999999995,2652975301,0.908809531355678
"OV1369-R2","Target-only",-0.00439999999999996,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00429999999999997,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00419999999999998,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00409999999999999,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00399999999999995,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00389999999999996,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00379999999999997,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00369999999999998,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00359999999999999,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00349999999999995,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00339999999999996,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00329999999999997,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00319999999999998,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00309999999999999,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00299999999999995,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00289999999999996,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00279999999999997,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00269999999999998,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00259999999999999,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.0025,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00239999999999996,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00229999999999997,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00219999999999998,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00209999999999999,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.002,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00189999999999996,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00179999999999997,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00169999999999998,2652975301,0.906912896284065
"OV1369-R2","Target-only",-0.00159999999999999,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.0015,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.00139999999999996,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.00129999999999997,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.00119999999999998,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.00109999999999999,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.001,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.000899999999999956,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.000799999999999967,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.000699999999999978,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.000599999999999989,2652975301,0.90606901620755
"OV1369-R2","Target-only",-5e-04,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.000399999999999956,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.000299999999999967,2652975301,0.90606901620755
"OV1369-R2","Target-only",-0.000199999999999978,2652975301,0.90606901620755
"OV1369-R2","Target-only",-9.9999999999989e-05,2652975301,0.90606901620755
"OV1369-R2","Target-only",0,2652975301,0.90606901620755
"OV1369-R2","Target-only",0.000100000000000044,2652975301,0.90606901620755
"OV1369-R2","Target-only",0.000200000000000033,2652975301,0.90606901620755
"OV1369-R2","Target-only",0.000300000000000022,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.000400000000000011,2652975301,0.900221535081679
"OV1369-R2","Target-only",5e-04,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.000600000000000045,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.000700000000000034,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.000800000000000023,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.000900000000000012,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.001,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00110000000000005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00120000000000003,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00130000000000002,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00140000000000001,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.0015,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00160000000000005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00170000000000003,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00180000000000002,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00190000000000001,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.002,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00210000000000005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00220000000000004,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00230000000000002,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00240000000000001,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.0025,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00260000000000005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00270000000000004,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00280000000000002,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00290000000000001,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.003,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00310000000000005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00320000000000004,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00330000000000003,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00340000000000001,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.0035,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00360000000000005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00370000000000004,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00380000000000003,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00390000000000001,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.004,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00410000000000005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00420000000000004,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00430000000000003,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00440000000000002,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.0045,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00460000000000005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00470000000000004,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00480000000000003,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00490000000000002,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.005,2652975301,0.900221535081679
"OV1369-R2","Target-only",0.00510000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00520000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00530000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00540000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0055,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00560000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00570000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00580000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00590000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.006,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00610000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00620000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00630000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00640000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00650000000000001,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00660000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00670000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00680000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00690000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00700000000000001,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00710000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00720000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00730000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00740000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00750000000000001,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00760000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00770000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00780000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00790000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00800000000000001,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00810000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00820000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00830000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00840000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00850000000000001,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00860000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00870000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00880000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00890000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00900000000000001,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00910000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00920000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00930000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00940000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00950000000000001,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00960000000000005,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00970000000000004,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00980000000000003,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.00990000000000002,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.01,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0101000000000001,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0102,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0103,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0104,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0105,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0106,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0107,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0108,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0109,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.011,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0111,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0112,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0113,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0114,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0115,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0116,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0117,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0118,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0119,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.012,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0121,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0122,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0123,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0124,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0125,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0126,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0127,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0128,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0129,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.013,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0131,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0132,2652975301,0.865696783205748
"OV1369-R2","Target-only",0.0133,2652975301,0.868714227430344
"OV1369-R2","Target-only",0.0134,2652975301,0.868714227430344
"OV1369-R2","Target-only",0.0135,2652975301,0.868714227430344
"OV1369-R2","Target-only",0.0136,2652975301,0.868714227430344
"OV1369-R2","Target-only",0.0137,2652975301,0.868714227430344
"OV1369-R2","Target-only",0.0138,2652975301,0.858337007940354
"OV1369-R2","Target-only",0.0139,2652975301,0.858337007940354
"OV1369-R2","Target-only",0.014,2652975301,0.861390974555477
"OV1369-R2","Target-only",0.0141,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0142,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0143,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0144,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0145,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0146,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0147,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0148,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0149,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.015,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0151,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0152,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0153,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0154,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0155,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0156,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0157,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0158,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0159,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.016,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0161,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0162,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0163,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0164,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0165,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0166,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0167,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0168,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0169,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.017,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0171,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0172,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0173,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0174,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0175,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0176,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0177,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0178,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0179,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.018,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0181,2652975301,0.845355614940947
"OV1369-R2","Target-only",0.0182,2652975301,0.844885590210777
"OV1369-R2","Target-only",0.0183,2652975301,0.844885590210777
"OV1369-R2","Target-only",0.0184,2652975301,0.844885590210777
"OV1369-R2","Target-only",0.0185,2652975301,0.844885590210777
"OV1369-R2","Target-only",0.0186,2652975301,0.844885590210777
"OV1369-R2","Target-only",0.0187,2652975301,0.844885590210777
"OV1369-R2","Target-only",0.0188,2652975301,0.844885590210777
"OV1369-R2","Target-only",0.0189,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.019,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0191,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0192,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0193,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0194,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0195,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0196,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0197,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0198,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0199,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.02,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0201,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0202,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0203,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0204,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0205,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0206,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0207000000000001,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0208,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0209,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.021,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0211,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0212000000000001,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0213,2652975301,0.847897899069057
"OV1369-R2","Target-only",0.0214,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0215,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0216,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0217000000000001,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0218,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0219,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.022,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0221,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0222000000000001,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0223,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0224,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0225,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0226,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0227000000000001,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0228,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0229,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.023,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0231,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0232000000000001,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0233,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0234,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0235,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0236,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0237000000000001,2652975301,0.839341228001881
"OV1369-R2","Target-only",0.0238,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0239,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.024,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0241,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0242,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0243,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0244,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0245,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0246,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0247,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0248,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0249,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.025,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0251,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0252,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0253,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0254,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0255,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0256,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0257,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0258,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0259,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.026,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0261,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0262,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0263,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0264,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0265,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0266,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0267,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0268,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0269,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.027,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0271,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0272,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0273,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0274,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0275,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0276,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0277,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0278,2652975301,0.839538486528865
"OV1369-R2","Target-only",0.0279,2652975301,0.837102186048584
"OV1369-R2","Target-only",0.028,2652975301,0.837102186048584
"OV1369-R2","Target-only",0.0281,2652975301,0.837102186048584
"OV1369-R2","Target-only",0.0282,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0283,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0284,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0285,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0286,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0287,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0288,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0289,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.029,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0291,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0292,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0293,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0294,2652975301,0.831751816599366
"OV1369-R2","Target-only",0.0295,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0296,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0297,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0298,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0299,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.03,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0301,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0302,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0303,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0304,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0305,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0306,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0307,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0308,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0309,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.031,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0311,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0312,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0313,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0314,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0315,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0316,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0317,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0318,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0319,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.032,2652975301,0.814612004938526
"OV1369-R2","Target-only",0.0321,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0322,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0323,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0324,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0325,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0326,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0327,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0328,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0329,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.033,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0331,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0332,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0333,2652975301,0.810381989681403
"OV1369-R2","Target-only",0.0334,2652975301,0.80751834824564
"OV1369-R2","Target-only",0.0335,2652975301,0.80751834824564
"OV1369-R2","Target-only",0.0336,2652975301,0.80751834824564
"OV1369-R2","Target-only",0.0337,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0338,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0339,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.034,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0341,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0342,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0343,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0344,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0345,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0346,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0347,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0348,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0349,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.035,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0351,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0352,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0353000000000001,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0354,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0355,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0356,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0357,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0358000000000001,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0359,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.036,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0361,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0362,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0363000000000001,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0364,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0365,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0366,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0367,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0368000000000001,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0369,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.037,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0371,2652975301,0.808298157993292
"OV1369-R2","Target-only",0.0372,2652975301,0.808298157993292
